f_word_used,developers,repos,cnt,continue_prob,refactor_mle,message_length_avg,commit_hours,high_refactor,high_message_length_avg,high_commit_hours
false,147872,18780,405015,0.70304062812488133,0.14972565283320816,148.10957301010515,12.137683789489476,0.29996172981247959,0.43760354554769959,0.14757231213658134
true,21306,7954,38501,0.83491337887327144,0.22588754202836739,225.96587119840598,16.290018441079436,0.459001064907403,0.55614139892470438,0.43809251707748254
