f,Continued,developers,repos,cnt,refactor_mle,message_length_avg,commit_hours,high_refactor,high_message_length_avg,high_commit_hours
,false,84042,14424,100682,0.15103178782512972,139.5634036110086,10.638833157863219,0.30271548042350821,0.39130132496374942,0.080381796150255175
,true,84247,15827,251651,0.15637987481284624,153.12305756681153,13.411935577446654,0.30979014587661674,0.42520792685107994,0.22327350179415137
false,false,6067,755,8254,0.16715156207565057,157.46891328035039,10.350254422098345,0.34783135449479,0.53452871335110352,0.061182456990549992
false,true,6594,772,25044,0.16888357358022535,164.54378061207257,12.796757706436667,0.35804983229515996,0.60796997284779,0.18060214023318907
true,false,10604,1305,14586,0.1505821474797486,143.44166267465903,10.244343891402719,0.30926916221033957,0.51412313177018987,0.048402577814342491
true,true,10164,1443,32133,0.15799081550676544,208.18294088758037,12.506706501104793,0.32748265023496131,0.6052033734789779,0.14178570317119452
