f,developers,repos,cnt,continued_avg,refactor_mle,message_length_avg,commit_hours,owned_repository,commits,files_edited,ccp,same_date_duration_avg,commit_period,commit_days
false,96845,17995,244868,0.69809448355848458,0.10726763255589701,49.528925411849542,12.571070944345495,0.0476746655340852,103.12119182580022,467.24199568746877,0.17078322879674715,94.186955010624828,217.85913635101531,101.5356314422466
true,75692,12445,198648,0.73469654866899814,0.21682383356076312,284.71699595236771,12.408244734404688,0.0074352623736458259,82.164567476138345,394.38963392533384,0.33807154676196005,135.44165425368288,240.76863094518981,80.539431557326481
