f,message_length,refactor,hours,cnt
1,114.67142680691759,0.11477393278611567,12.253104812757744,98.952110795928618
2,152.67268594535687,0.11302378191183828,11.479255029263328,102.86047200435991
3,152.31891963629536,0.11419821694410816,11.907884133237818,106.00636864255006
4,151.05592861290341,0.11424023079760454,11.941767023324525,106.24882481980585
5,154.10771538070861,0.11510153770507417,11.928062340708664,104.54147777251501
6,155.92182101030045,0.11524093537059278,11.836143608203475,102.17752095865103
7,127.52896827145739,0.11732770965075873,12.076291131933035,94.229184244415862
