f,retention,developers,repos,cnt,refactor_mle,message_length_avg,commit_hours,high_refactor,high_message_length_avg,high_commit_hours
false,0.7138095975740868,146947,18695,426066,0.15506965297192093,153.27951975914667,12.515844962986993,0.31022893166786492,0.44016889402111137,0.17509963245131507
true,0.7309807516040332,5458,1086,17456,0.18730144418853947,193.67020141027359,12.066223648029352,0.40020623281393286,0.6365719523372988,0.1164069660861599
