cases,developers,year_avg,year_std,names_avg,names_std,owned_repository_avg,owned_repository_std,commits_avg,commits_std,files_edited_avg,files_edited_std,files_created_avg,files_created_std,files_owned_avg,files_owned_std,files_edited_ccp_avg,files_edited_ccp_std,files_created_ccp_avg,files_created_ccp_std,files_owned_ccp_avg,files_owned_ccp_std,corrective_rate_avg,corrective_rate_std,ccp_avg,ccp_std,refactor_mle_avg,refactor_mle_std,cursing_rate_avg,cursing_rate_std,positive_sentiment_rate_avg,positive_sentiment_rate_std,negative_sentiment_rate_avg,negative_sentiment_rate_std,avg_coupling_size_avg,avg_coupling_size_std,avg_coupling_code_size_avg,avg_coupling_code_size_std,avg_coupling_size_capped_avg,avg_coupling_size_capped_std,avg_coupling_code_size_capped_avg,avg_coupling_code_size_capped_std,avg_coupling_size_cut_avg,avg_coupling_size_cut_std,avg_coupling_code_size_cut_avg,avg_coupling_code_size_cut_std,tests_presence_avg,tests_presence_std,multiline_message_ratio_avg,multiline_message_ratio_std,message_length_avg_avg,message_length_avg_std,corrective_multiline_message_ratio_avg,corrective_multiline_message_ratio_std,corrective_message_length_avg_avg,corrective_message_length_avg_std,non_corrective_multiline_message_ratio_avg,non_corrective_multiline_message_ratio_std,non_corrective_message_length_avg_avg,non_corrective_message_length_avg_std,duplicated_commits_ratio_avg,duplicated_commits_ratio_std,self_from_all_ratio_avg,self_from_all_ratio_std,same_date_duration_avg_avg,same_date_duration_avg_std,same_date_commits_avg,same_date_commits_std,commit_period_avg,commit_period_std,commits_per_day_avg,commits_per_day_std,commit_days_avg,commit_days_std,commit_weeks_avg,commit_weeks_std,commit_months_avg,commit_months_std,commit_days_of_week_avg,commit_days_of_week_std,commit_hours_avg,commit_hours_std,commit_day_density_avg,commit_day_density_std,Sunday_prob_avg,Sunday_prob_std,Monday_prob_avg,Monday_prob_std,Tuesday_prob_avg,Tuesday_prob_std,Wednesday_prob_avg,Wednesday_prob_std,Thursday_prob_avg,Thursday_prob_std,Friday_prob_avg,Friday_prob_std,Saturday_prob_avg,Saturday_prob_std,days_entropy_avg,days_entropy_std,hour_entropy_avg,hour_entropy_std,avg_file_size_avg,avg_file_size_std,capped_avg_file_size_avg,capped_avg_file_size_std,avg_code_file_size_avg,avg_code_file_size_std,capped_avg_code_file_size_avg,capped_avg_code_file_size_std,sum_file_size_avg,sum_file_size_std,capped_sum_file_size_avg,capped_sum_file_size_std,sum_code_file_size_avg,sum_code_file_size_std,capped_sum_code_file_size_avg,capped_sum_code_file_size_std,prev_touch_ago_avg,prev_touch_ago_std,bug_prev_touch_ago_avg,bug_prev_touch_ago_std,one_file_fix_rate_avg,one_file_fix_rate_std,one_file_refactor_rate_avg,one_file_refactor_rate_std,test_usage_rate_avg,test_usage_rate_std,test_usage_in_refactor_rate_avg,test_usage_in_refactor_rate_std,no_test_refactor_rate_avg,no_test_refactor_rate_std,textual_abstraction_commits_avg,textual_abstraction_commits_std,textual_abstraction_commits_rate_avg,textual_abstraction_commits_rate_std,testing_involved_prob_avg,testing_involved_prob_std,corrective_testing_involved_prob_avg,corrective_testing_involved_prob_std,refactor_testing_involved_prob_avg,refactor_testing_involved_prob_std,abs_content_ratio_avg,abs_content_ratio_std,minutes_to_revert_avg,minutes_to_revert_std,reverted_ratio_avg,reverted_ratio_std,performance_rate_avg,performance_rate_std,security_rate_avg,security_rate_std,author_id_avg,author_id_std,issues_avg,issues_std,assigned_issues_avg,assigned_issues_std,assigned_issues_ratio_avg,assigned_issues_ratio_std,closed_issues_avg,closed_issues_std,closed_issues_ratio_avg,closed_issues_ratio_std,merged_issues_avg,merged_issues_std,merged_issues_ratio_avg,merged_issues_ratio_std,reopened_issues_avg,reopened_issues_std,reopened_issues_ratio_avg,reopened_issues_ratio_std,milestoned_issues_avg,milestoned_issues_std,milestoned_issues_ratio_avg,milestoned_issues_ratio_std,demilestoned_issues_avg,demilestoned_issues_std,demilestoned_issues_ratio_avg,demilestoned_issues_ratio_std,assigned_to_closed_minutes_avg,assigned_to_closed_minutes_std,created_to_assigned_minutes_avg,created_to_assigned_minutes_std,created_to_closed_minutes_avg,created_to_closed_minutes_std,pull_requests_avg,pull_requests_std,opened_prs_avg,opened_prs_std,opened_pr_ratio_avg,opened_pr_ratio_std,closed_prs_avg,closed_prs_std,closed_pr_ratio_avg,closed_pr_ratio_std,merged_prs_avg,merged_prs_std,merged_pr_ratio_avg,merged_pr_ratio_std,first_to_last_commit_minutes_avg,first_to_last_commit_minutes_std,open_to_merge_minutes_avg,open_to_merge_minutes_std,first_commit_to_merge_minutes_avg,first_commit_to_merge_minutes_std,sloppy_pr_ratio_avg,sloppy_pr_ratio_std
533731,9509,1.0,0.0,1.0264161929168807,0.37831558423343037,0.56823266219239443,0.49587740737609326,3.0759579608344381,5.0669414387822114,4.0936829010020164,94.85054306168476,3.7609472609761432,115.59090660133614,10.066834922541762,541.24895366945566,2.87817290792162,106.79566024774876,1.002284805029608,17.239682221915267,0.83975695092282709,17.486558029562886,1.0893790443132294,5.7446928034121125,2.7099127543526351,106.72527255030772,0.22371015685255455,8.7046775849188585,0.362213636166444,0.5542624182941005,0.47933647293104142,2.0618173586308357,0.43258007001300353,1.3812255942889884,1.3057725055260558,7.4947174965619983,4.6347576694288826,129.28457307464279,1.1993574045236426,1.9308933543824978,2.225145547359821,21.253652630830715,1.1735651536928027,1.629476051392611,1.3998647892835863,10.737800004654158,2.9089598765720934,19.128845474510889,1.0547781633457072,2.475233128353969,1.5948950355427685,4.8397108207748261,1.0305562196360396,1.4951012917581807,4.1997044022131069,22.321343480744904,1.0427845246239027,2.3929675340926386,1.4174920365172188,3.4239357267700936,1.0,0.0,3.0759579608344381,5.0669414387822114,14.678576416420711,106.84649041998442,6.1063667907498544,20.049102562288741,3.5743254964475852,12.170116950082328,1.153789020977714,0.96125976061497165,3.0745868884143994,5.2235187716837883,2.4999661015660384,3.4462991161455787,1.93775084965532,1.7002623324889525,1.1767121764834403,0.64506100293181523,1.696104048351317,2.010523702596716,1.889214844244725,4.4613984094413492,1.3288667948807842,4.3248749976074929,1.6539560865413365,2.8339088440796418,1.5099425232648116,2.3499778119895782,1.4221070945088985,2.5922710425223614,1.44894615849626,2.7940058313753506,1.6349911247283027,3.614087953218323,1.3562703824091544,4.9547102987110607,1.2376132473686985,1.0843494752926814,,,6.080611437168856,416.94451048095249,3.1509055987008741,176.73734281922248,9.75747908533738,540.94251959682424,7.8617088235937924,487.47366310772657,239.80280880992072,28318.912022176963,134.53117786051533,16764.1313031097,70.837339717397555,3365.8040313032111,22.590728056098531,674.78771171627216,723.63862419189684,21170.041498393384,416.68870600963061,9778.1590384730916,0.95279699463947565,1.7009965194877157,0.91813249589148893,1.0879244676193751,1.0181062285388736,0.37363799497966638,0.98628410219977691,0.32997331038238736,1.009859845529324,0.70655179505392285,0.3785960396864621,1.695259124210748,0.24277606981078809,1.1562340820953081,-2.90704585512678,6.1618220563861517,-3.3908108234853791,7.1341610837597633,-0.081139941740392671,2.6175674325573737,,,54.789238985447952,492.00565549368918,0.76428274241908256,0.54872766308839349,0.60006201918616775,2.2249619496880038,1.8148602170714423,9.7371341982434725,1.0,0.0,3.5273166286512141,6.5586529799827469,3.4307595307783267,6.4810264407418581,0.94120713694577351,0.24365439155611396,3.0740624711141864,5.9235294282020856,0.83628911997130584,0.55742564819965257,0.0,,,,0.37037037037037041,0.99225394997176408,0.30476190476190479,0.59491419759014919,2.4467911877394632,6.7101998588781253,1.1383444614297396,2.6962522188776061,0.6875,1.6065384866510075,0.36180486180486182,0.73244566290886848,1588.0155601288752,14602.118809677077,33.016075332204935,153.57540777641239,1429.8758406918503,14297.12064382539,4.0332195527057344,9.8342893835311838,4.0332195527057344,9.8342893835311838,1.0,0.0,4.6812153617751342,12.47515261535618,1.0587276688814824,0.43128285610060385,2.671289761917385,5.2297819484465711,2.1528328589807439,4.8728865607311018,133.01315543526218,3878.4820868695238,14.276446933852213,201.594876082439,13.28927934024553,260.57037721893522,1.3820018069820441,4.48887259101073
