cases,developers,year_avg,year_std,names_avg,names_std,owned_repository_avg,owned_repository_std,commits_avg,commits_std,files_edited_avg,files_edited_std,files_created_avg,files_created_std,files_owned_avg,files_owned_std,files_edited_ccp_avg,files_edited_ccp_std,files_created_ccp_avg,files_created_ccp_std,files_owned_ccp_avg,files_owned_ccp_std,corrective_rate_avg,corrective_rate_std,ccp_avg,ccp_std,refactor_mle_avg,refactor_mle_std,cursing_rate_avg,cursing_rate_std,positive_sentiment_rate_avg,positive_sentiment_rate_std,negative_sentiment_rate_avg,negative_sentiment_rate_std,avg_coupling_size_avg,avg_coupling_size_std,avg_coupling_code_size_avg,avg_coupling_code_size_std,avg_coupling_size_capped_avg,avg_coupling_size_capped_std,avg_coupling_code_size_capped_avg,avg_coupling_code_size_capped_std,avg_coupling_size_cut_avg,avg_coupling_size_cut_std,avg_coupling_code_size_cut_avg,avg_coupling_code_size_cut_std,tests_presence_avg,tests_presence_std,multiline_message_ratio_avg,multiline_message_ratio_std,message_length_avg_avg,message_length_avg_std,corrective_multiline_message_ratio_avg,corrective_multiline_message_ratio_std,corrective_message_length_avg_avg,corrective_message_length_avg_std,non_corrective_multiline_message_ratio_avg,non_corrective_multiline_message_ratio_std,non_corrective_message_length_avg_avg,non_corrective_message_length_avg_std,duplicated_commits_ratio_avg,duplicated_commits_ratio_std,self_from_all_ratio_avg,self_from_all_ratio_std,same_date_duration_avg_avg,same_date_duration_avg_std,same_date_commits_avg,same_date_commits_std,commit_period_avg,commit_period_std,commits_per_day_avg,commits_per_day_std,commit_days_avg,commit_days_std,commit_weeks_avg,commit_weeks_std,commit_months_avg,commit_months_std,commit_days_of_week_avg,commit_days_of_week_std,commit_hours_avg,commit_hours_std,commit_day_density_avg,commit_day_density_std,Sunday_prob_avg,Sunday_prob_std,Monday_prob_avg,Monday_prob_std,Tuesday_prob_avg,Tuesday_prob_std,Wednesday_prob_avg,Wednesday_prob_std,Thursday_prob_avg,Thursday_prob_std,Friday_prob_avg,Friday_prob_std,Saturday_prob_avg,Saturday_prob_std,days_entropy_avg,days_entropy_std,hour_entropy_avg,hour_entropy_std,avg_file_size_avg,avg_file_size_std,capped_avg_file_size_avg,capped_avg_file_size_std,avg_code_file_size_avg,avg_code_file_size_std,capped_avg_code_file_size_avg,capped_avg_code_file_size_std,sum_file_size_avg,sum_file_size_std,capped_sum_file_size_avg,capped_sum_file_size_std,sum_code_file_size_avg,sum_code_file_size_std,capped_sum_code_file_size_avg,capped_sum_code_file_size_std,prev_touch_ago_avg,prev_touch_ago_std,bug_prev_touch_ago_avg,bug_prev_touch_ago_std,same_day_duration_avg_avg,same_day_duration_avg_std,one_file_fix_rate_avg,one_file_fix_rate_std,one_file_refactor_rate_avg,one_file_refactor_rate_std,test_usage_rate_avg,test_usage_rate_std,test_usage_in_refactor_rate_avg,test_usage_in_refactor_rate_std,no_test_refactor_rate_avg,no_test_refactor_rate_std,textual_abstraction_commits_avg,textual_abstraction_commits_std,textual_abstraction_commits_rate_avg,textual_abstraction_commits_rate_std,testing_involved_prob_avg,testing_involved_prob_std,corrective_testing_involved_prob_avg,corrective_testing_involved_prob_std,refactor_testing_involved_prob_avg,refactor_testing_involved_prob_std,abs_content_ratio_avg,abs_content_ratio_std,minutes_to_revert_avg,minutes_to_revert_std,reverted_ratio_avg,reverted_ratio_std,performance_rate_avg,performance_rate_std,security_rate_avg,security_rate_std,author_id_avg,author_id_std,issues_avg,issues_std,assigned_issues_avg,assigned_issues_std,assigned_issues_ratio_avg,assigned_issues_ratio_std,closed_issues_avg,closed_issues_std,closed_issues_ratio_avg,closed_issues_ratio_std,merged_issues_avg,merged_issues_std,merged_issues_ratio_avg,merged_issues_ratio_std,reopened_issues_avg,reopened_issues_std,reopened_issues_ratio_avg,reopened_issues_ratio_std,milestoned_issues_avg,milestoned_issues_std,milestoned_issues_ratio_avg,milestoned_issues_ratio_std,demilestoned_issues_avg,demilestoned_issues_std,demilestoned_issues_ratio_avg,demilestoned_issues_ratio_std,assigned_to_closed_minutes_avg,assigned_to_closed_minutes_std,created_to_assigned_minutes_avg,created_to_assigned_minutes_std,created_to_closed_minutes_avg,created_to_closed_minutes_std,pull_requests_avg,pull_requests_std,opened_prs_avg,opened_prs_std,opened_pr_ratio_avg,opened_pr_ratio_std,closed_prs_avg,closed_prs_std,closed_pr_ratio_avg,closed_pr_ratio_std,merged_prs_avg,merged_prs_std,merged_pr_ratio_avg,merged_pr_ratio_std,first_to_last_commit_minutes_avg,first_to_last_commit_minutes_std,open_to_merge_minutes_avg,open_to_merge_minutes_std,first_commit_to_merge_minutes_avg,first_commit_to_merge_minutes_std,sloppy_pr_ratio_avg,sloppy_pr_ratio_std
222946,70968,0.99950417849764894,6.7015556178718467e-07,1.0515193897536304,0.3424939338326739,0.88780860825868446,0.31561901959233141,1.6596330770906995,2.3241864116004951,3.3326052337584389,94.511206862082588,7.6404504172211487,108.89303835081405,7.726907985558114,129.98547694668645,1.9344075015123225,26.615760875918049,2.3668828568217508,65.22734443492331,3.2858080692279938,79.371403730466128,1.1373315282027161,1.0074918879942187,1.925051222839921,26.016634014255715,1.9307051060118963,26.915733039190592,0.46311786944070193,1.3700016473878105,0.89188487956085194,1.7114764863962169,0.953634958943441,1.5326923550009728,1.7837935937634519,12.802142562137156,2.3213732074402595,26.625269476510912,1.2854106947746922,1.844131199055677,1.7016110018873694,7.8503042867941915,1.2279253966606638,1.5173066021351929,1.3105519046849703,2.0421540785113286,1.6469415409802162,8.9165894956890313,1.023321754112718,0.77234837620884189,1.0717175736385613,7.4072339911679741,1.0072250871176576,0.31090600218642095,1.244750589405156,16.46478477253768,1.0253019837524944,0.69881020084951651,1.0654701970650842,7.9420660214315246,1.0,0.0,1.6596330770906995,2.3241864116004951,2.9514511975601914,144.84488571849695,2.3282449867414003,6.1482813573972939,1.3344180522269746,4.9302052458052739,1.1083997446257037,0.54138789625270733,1.6574989439462653,2.3228615632136784,1.2510518443844332,1.1981605700311142,1.1151274053654,0.8379882356749021,1.0317588115507796,0.2787368108744111,1.0829714986587955,0.45469560784143909,1.9563672064686068,5.4263290462982638,1.2911704202641814,2.2026980029656973,1.2874296219087429,1.493714950869645,1.2837572796275452,1.5075397614223691,1.2812634544343111,1.5364643815360592,1.284488568654897,1.5399251466288475,1.2979133359985444,1.5782719505962295,1.2961339626347728,2.1343697837041242,1.0270330121118447,0.3360379232092971,,,-279914671056.92725,81995889603424.8,-279914671087.02271,81995889603424.734,13548669830401.156,2961523529188064.0,13548669830399.576,2961523529188064.0,236.60518484180881,10927.344865382918,89.736246560704984,5815.0255904240457,31.434714190323682,1490.1468197935721,23.69383436681596,1292.5558232290123,22.882354810704516,2360.6002694817194,93.702076653336732,4441.2233185296082,2.9514511975601914,144.84488571849695,1.1026964299206274,0.95847563143006942,1.0748498333487595,1.1325034566864691,1.0207415715043042,0.25270049432307939,1.0120300135009237,0.3283923758739774,1.0484765673518135,0.565873462212871,1.1393299171393125,2.0667063855250127,1.0388754355064678,1.8455900499008588,0.42102504845237354,13.087714985312168,0.66394758311414737,3.2832991712124451,0.57346994959309261,9.1927399342479941,,,112.05467416037091,992.23365187282582,1.3706454602076406,1.5896059367197628,0.89910309501790575,1.6427053876373037,0.96652540312116442,1.8658076781874742,1.0,0.0,1.3209970430076177,3.3407855639048876,1.34060666635253,3.7884375248051896,0.958782738066569,0.45102975731843226,1.2899927440242149,3.8134088714123697,0.86037655346806619,0.98440405043793555,1.2333358147844851,4.1223239075212694,1.3952083165016651,3.4412585307224091,0.45792478120766811,1.1528532556221718,0.46403258471150016,0.997282319126287,1.0725284634312007,2.948134405995201,0.76414333910482435,1.1180631140704731,0.76696963387779693,2.0707839800820085,0.70420664805069821,1.5312894933799539,1.0,0.0,1.0,0.0,1.0,0.0,1.5615270586693635,4.0593557961035289,1.5618655104265202,4.0595600790610877,1.0002047159900429,0.012769086378127499,1.5319154641127168,4.0584466141502764,0.962916641245656,0.25376487734739173,1.6567238128457382,3.8510424039632287,1.4495524262094519,1.986442698408303,269.26810704058045,3230.0995432803152,60.967981517600478,780.57709931968793,160.01348187916159,2163.1725276986363,1.4380943058250686,2.527620693045936
