feature,true_positives,true_negatives,false_positives,false_negatives,samples,accuracy,positive_rate,hit_rate,precision,precision_lift,recall,fpr,jaccard,independent_prob,lift_over_independent,lift_over_majority,concept_entropy,classifier_entropy,mutual_information,comment
ccp,31768,308953,94940,54193,489854,0.7,0.18,0.26,0.25,0.43,0.37,0.24,0.18,0.66,0.06,-0.16,0.67,0.82,0.01,
files_edited,46900,226010,177883,39061,489854,0.56,0.18,0.46,0.21,0.19,0.55,0.44,0.18,0.53,0.06,-0.32,0.67,1.0,0.0,
message_length_avg,55526,187744,216149,30435,489854,0.5,0.18,0.55,0.2,0.16,0.65,0.54,0.18,0.46,0.07,-0.4,0.67,0.99,0.01,
commits,45430,199438,204455,40531,489854,0.5,0.18,0.51,0.18,0.04,0.53,0.51,0.16,0.49,0.01,-0.39,0.67,1.0,0.0,
commit_days,45390,199039,204854,40571,489854,0.5,0.18,0.51,0.18,0.03,0.53,0.51,0.16,0.49,0.01,-0.39,0.67,1.0,0.0,
commit_hours,38481,226565,177328,47480,489854,0.54,0.18,0.44,0.18,0.02,0.45,0.44,0.15,0.54,0.0,-0.34,0.67,0.99,0.0,
same_date_duration_avg,42699,200400,203493,43262,489854,0.5,0.18,0.5,0.17,-0.01,0.5,0.5,0.15,0.5,-0.0,-0.4,0.67,1.0,0.0,
commit_period,47734,170285,233608,38227,489854,0.45,0.18,0.57,0.17,-0.03,0.56,0.58,0.15,0.45,-0.01,-0.46,0.67,0.98,0.0,
