feature,true_positives,true_negatives,false_positives,false_negatives,samples,accuracy,positive_rate,hit_rate,precision,precision_lift,recall,fpr,jaccard,independent_prob,lift_over_independent,lift_over_majority,concept_entropy,classifier_entropy,mutual_information,comment
commit_days,153352,177153,96892,62457,489854,0.67,0.44,0.51,0.61,0.39,0.71,0.35,0.49,0.5,0.35,0.21,0.99,1.0,0.09,
commits,152947,177107,96938,62862,489854,0.67,0.44,0.51,0.61,0.39,0.71,0.35,0.49,0.5,0.35,0.2,0.99,1.0,0.09,
files_edited,119244,168506,105539,96565,489854,0.59,0.44,0.46,0.53,0.2,0.55,0.39,0.37,0.5,0.16,0.05,0.99,1.0,0.02,
commit_period,143767,136470,137575,72042,489854,0.57,0.44,0.57,0.51,0.16,0.67,0.5,0.41,0.49,0.16,0.02,0.99,0.98,0.02,
message_length_avg,124345,126715,147330,91464,489854,0.51,0.44,0.55,0.46,0.04,0.58,0.54,0.34,0.49,0.04,-0.08,0.99,0.99,0.0,
refactor_mle,38481,226565,47480,177328,489854,0.54,0.44,0.18,0.45,0.02,0.18,0.17,0.15,0.54,0.0,-0.03,0.99,0.67,0.0,
ccp,46212,193549,80496,169597,489854,0.49,0.44,0.26,0.36,-0.17,0.21,0.29,0.16,0.53,-0.07,-0.13,0.99,0.82,0.01,
same_date_duration_avg,78524,106377,167668,137285,489854,0.38,0.44,0.5,0.32,-0.28,0.36,0.61,0.2,0.5,-0.24,-0.33,0.99,1.0,0.04,
